business_id,business_age,industry,industry_risk_score,annual_revenue,profit_margin,invoice_payment_behavior,credit_history,past_loan_defaults,loan_repayment_rate,initial_investment,total_assets,total_liabilities,debt_to_equity_ratio,payment_history,amount_owed,length_of_credit_history,new_credit,credit_mix,risk_category
NEWCO_2653,1,Retail,3,3740379,14.53032176,21,NA,NA,NA,4796059,7021517,20228924,1.81,76,312961,0,0,5,Medium
NEWCO_2654,2,Healthcare,2,7455490,7.45191978,5,NA,NA,NA,2136231,22314983,11329614,0.38,88,776198,0,3,1,Low
NEWCO_2655,3,Manufacturing,4,1630060,14.06697564,40,NA,NA,NA,3499300,7488471,12784743,0.1,96,686279,0,0,3,Medium
NEWCO_2656,2,Healthcare,2,8167542,17.21113271,46,NA,NA,NA,1720140,11189162,12137598,1.99,69,829825,0,5,2,Low
NEWCO_2657,1,Healthcare,2,3124822,14.63359881,16,NA,NA,NA,4633054,26350915,4963193,1.85,89,130695,0,5,3,Medium
NEWCO_2658,0,IT Services,5,4539006,11.03361427,17,NA,NA,NA,4965892,31257392,16000443,2.89,92,797091,0,4,5,Medium
NEWCO_2659,3,IT Services,5,4038552,17.14780744,24,NA,NA,NA,2828093,24329344,23985359,0.7,60,318603,0,2,2,Medium
NEWCO_2660,2,Fintech,7,1493791,27.89770545,31,NA,NA,NA,2369902,39696617,9950745,0.74,77,260628,0,0,2,Medium
NEWCO_2661,1,Fintech,7,8478969,19.75928809,16,NA,NA,NA,1254591,11710968,20191037,2.68,93,655769,0,2,1,Medium
NEWCO_2662,1,Retail,3,2228609,7.714382343,23,NA,NA,NA,1660999,39496120,22276759,2.84,59,608403,0,1,1,Medium
NEWCO_2663,2,AI Startups,8,2331281,18.25709923,20,NA,NA,NA,3664649,29336548,11130223,0.86,84,315654,0,4,4,Medium
NEWCO_2664,0,Fintech,7,1122319,25.80678354,13,NA,NA,NA,4878295,24101991,28782364,0.29,100,92414,0,1,2,Medium
NEWCO_2665,0,Fintech,7,6217575,11.03211985,31,NA,NA,NA,2259224,1212134,22117939,1.96,50,742919,0,0,1,Medium
NEWCO_2666,3,Retail,3,2632867,20.25588702,22,NA,NA,NA,1441660,15334577,17624660,1.07,57,287236,0,2,3,Medium
NEWCO_2667,2,Healthcare,2,6766585,21.05326579,37,NA,NA,NA,4268186,35869338,3666245,0.47,51,435259,0,0,3,Low
NEWCO_2668,2,Fintech,7,6869830,20.26462971,21,NA,NA,NA,1320992,10977390,28614697,0.28,93,153899,0,4,5,Medium
NEWCO_2669,3,IT Services,5,7229885,26.71749799,10,NA,NA,NA,1939436,44903959,20853336,0.79,61,764210,0,1,3,Medium
NEWCO_2670,2,AI Startups,8,6994383,17.95314964,43,NA,NA,NA,2455145,18503525,28125321,1.29,98,656229,0,1,3,Medium
NEWCO_2671,3,Healthcare,2,6120900,18.23346356,9,NA,NA,NA,142172,8587219,22349446,2.41,81,228519,0,5,2,Medium
NEWCO_2672,2,IT Services,5,8454988,13.39153426,5,NA,NA,NA,327511,40116294,23024665,2.39,70,944189,0,5,2,Medium
NEWCO_2673,0,Healthcare,2,8871589,19.69029783,50,NA,NA,NA,378076,46611272,3979738,1.95,52,952557,0,5,3,Low
NEWCO_2674,2,Fintech,7,1417336,20.13272119,28,NA,NA,NA,4634783,6057158,28264660,1.38,74,950431,0,4,5,Medium
NEWCO_2675,3,AI Startups,8,9546673,20.18909403,14,NA,NA,NA,2937250,48396349,26265398,2.62,64,605050,0,4,4,Medium
NEWCO_2676,3,Manufacturing,4,9076840,19.01371097,44,NA,NA,NA,1540751,8848751,2362913,2.63,77,603281,0,3,5,Medium
NEWCO_2677,2,AI Startups,8,1699254,19.69914983,11,NA,NA,NA,2198300,7106667,11919215,2.84,82,108907,0,3,1,Medium
NEWCO_2678,2,Healthcare,2,4027286,17.1317849,6,NA,NA,NA,1413976,38506941,29758716,2.71,71,847160,0,3,2,Medium
NEWCO_2679,0,Manufacturing,4,9680776,16.17825071,45,NA,NA,NA,1659919,4660440,23927116,1.55,95,931756,0,1,2,Medium
NEWCO_2680,2,Manufacturing,4,2484477,29.06086426,22,NA,NA,NA,1105422,44166798,28447304,1.21,66,341529,0,0,1,Medium
NEWCO_2681,3,Fintech,7,3217986,18.14560583,35,NA,NA,NA,2516223,43998899,24827641,1.68,81,857481,0,5,3,Medium
NEWCO_2682,0,AI Startups,8,5073575,17.08878072,25,NA,NA,NA,3713877,8960661,23964908,2.2,92,865875,0,5,1,Medium
NEWCO_2683,2,IT Services,5,1025095,12.15762311,12,NA,NA,NA,3098849,20561728,6620155,2.62,83,197166,0,3,4,Medium
NEWCO_2684,0,Healthcare,2,1637461,19.45013295,20,NA,NA,NA,4528573,12531561,17038964,1.7,65,683080,0,1,4,Medium
NEWCO_2685,1,Healthcare,2,4595423,13.2867665,46,NA,NA,NA,2561577,10362634,9574701,2.24,50,100812,0,3,4,Medium
NEWCO_2686,2,AI Startups,8,6497333,29.10460022,6,NA,NA,NA,3991913,9848762,1042077,1.28,84,530627,0,3,3,Medium
NEWCO_2687,3,Manufacturing,4,2121305,8.399881846,43,NA,NA,NA,4473056,47119152,16264259,1.96,92,716042,0,5,1,Medium
NEWCO_2688,3,Manufacturing,4,1031744,19.10628944,38,NA,NA,NA,1454952,21544560,21704758,0.33,65,814493,0,4,1,Medium
NEWCO_2689,0,Retail,3,1985745,23.45159484,5,NA,NA,NA,1903955,17952502,21882945,2.42,82,10956,0,1,2,Medium
NEWCO_2690,2,AI Startups,8,4215326,26.65454914,33,NA,NA,NA,4145831,36886312,23179396,2.52,88,841089,0,0,2,Medium
NEWCO_2691,1,Manufacturing,4,7611745,17.20627975,40,NA,NA,NA,3777547,14957768,25153349,2.53,61,72934,0,2,2,Low
NEWCO_2692,3,Fintech,7,3285909,26.90437303,31,NA,NA,NA,4348896,20916378,12532893,2.48,73,85796,0,5,4,Medium
NEWCO_2693,1,Manufacturing,4,5757114,20.9589744,23,NA,NA,NA,3544707,20471743,22821674,2.39,77,839398,0,1,4,Low
NEWCO_2694,3,AI Startups,8,7040820,29.75801866,11,NA,NA,NA,1955863,6890981,5769017,1.41,92,991423,0,3,2,Medium
NEWCO_2695,2,Fintech,7,5074509,12.98367748,29,NA,NA,NA,4619914,33962522,22652837,1.71,63,148056,0,4,4,Medium
NEWCO_2696,0,Fintech,7,8121665,29.06628386,35,NA,NA,NA,309433,37267822,12529270,1.06,89,322787,0,0,1,Medium
NEWCO_2697,3,Healthcare,2,2323579,16.84838057,50,NA,NA,NA,563919,3401523,2980113,0.48,92,573942,0,3,5,Medium
NEWCO_2698,0,Manufacturing,4,8942642,10.82532557,47,NA,NA,NA,913164,24597167,4219194,0.27,59,57769,0,2,3,Low
NEWCO_2699,2,Fintech,7,673681,29.34494121,42,NA,NA,NA,2430892,26881424,6560922,0.98,62,759301,0,4,3,Medium
NEWCO_2700,0,AI Startups,8,3558937,11.96201682,18,NA,NA,NA,496279,47974488,2971808,1.19,99,347893,0,5,5,Medium
NEWCO_2701,1,Retail,3,9927679,26.67085474,24,NA,NA,NA,3942402,25531937,4595349,1.2,72,67653,0,3,1,Low
NEWCO_2702,0,Retail,3,5546482,26.62430952,47,NA,NA,NA,4489897,49335612,20840220,2.99,93,977269,0,2,3,Low
NEWCO_2703,1,IT Services,5,7382373,10.19507239,46,NA,NA,NA,2187462,9755260,11070583,2.85,79,275870,0,5,1,Medium
NEWCO_2704,0,Healthcare,2,3746309,25.87871775,47,NA,NA,NA,1645553,46254958,1179352,2.11,51,620457,0,5,4,Medium
NEWCO_2705,1,AI Startups,8,1778033,13.46004037,50,NA,NA,NA,4147688,9227567,19094085,2.45,79,240631,0,5,4,Medium
NEWCO_2706,2,Fintech,7,8419777,24.78359536,35,NA,NA,NA,1216463,8391649,18209660,0.21,65,762395,0,3,1,Medium
NEWCO_2707,3,Healthcare,2,6269842,26.82857644,9,NA,NA,NA,3899810,27662202,3853963,1.54,95,985936,0,3,1,Low
NEWCO_2708,2,IT Services,5,3330811,10.44062153,23,NA,NA,NA,4912113,20134954,29747134,2.49,98,57100,0,3,5,Medium
NEWCO_2709,2,Manufacturing,4,1700337,20.69979138,40,NA,NA,NA,4556798,11355637,1460868,1.6,73,501134,0,0,5,Medium
NEWCO_2710,0,IT Services,5,6016797,6.121424239,5,NA,NA,NA,3537450,31050771,20946581,0.78,75,375396,0,2,4,Medium
NEWCO_2711,3,Healthcare,2,8025414,11.00632812,41,NA,NA,NA,4083791,11403506,28719649,0.25,86,410887,0,0,5,Low
NEWCO_2712,2,Retail,3,8621959,22.60424049,34,NA,NA,NA,1797838,43640979,16804969,0.88,100,935847,0,5,4,Low
NEWCO_2713,1,AI Startups,8,5863209,29.15749501,44,NA,NA,NA,3679139,19654775,15973699,0.92,99,303512,0,5,2,Medium
NEWCO_2714,0,Manufacturing,4,895989,26.67251915,32,NA,NA,NA,3921590,24091889,11519589,2.99,83,515507,0,2,3,Medium
NEWCO_2715,1,Healthcare,2,3312065,25.14625547,44,NA,NA,NA,1304514,23290042,4518376,2.12,50,71575,0,0,3,Medium
NEWCO_2716,1,Healthcare,2,3798248,8.314806058,18,NA,NA,NA,4996801,33374894,25187587,2.86,57,69701,0,3,4,Medium
NEWCO_2717,3,IT Services,5,4075656,11.76069396,23,NA,NA,NA,4773136,9001598,10036045,0.47,99,283793,0,0,4,Medium
NEWCO_2718,0,IT Services,5,2826048,25.10731098,46,NA,NA,NA,1809679,21158233,21688835,0.49,51,103693,0,4,3,Medium
NEWCO_2719,2,AI Startups,8,8620046,23.68967716,11,NA,NA,NA,4181706,30971794,29632716,2.06,55,433461,0,3,5,Medium
NEWCO_2720,1,IT Services,5,4435474,14.20989656,12,NA,NA,NA,4666999,4129634,9144759,2.53,82,911671,0,1,1,Medium
NEWCO_2721,3,Manufacturing,4,5533021,16.23201005,10,NA,NA,NA,4413415,32455500,16202366,0.49,80,535569,0,3,5,Low
NEWCO_2722,1,Manufacturing,4,3060197,23.56842519,23,NA,NA,NA,791329,26770299,6289977,2.33,69,422178,0,3,1,Medium
NEWCO_2723,0,Manufacturing,4,4676969,15.01384022,15,NA,NA,NA,2819051,27224044,18053208,1.46,95,733437,0,0,3,Medium
NEWCO_2724,2,Healthcare,2,2177656,6.797180771,30,NA,NA,NA,2958082,22941119,20876871,0.56,89,95187,0,1,3,Medium
NEWCO_2725,2,IT Services,5,4971515,10.96134887,49,NA,NA,NA,3921615,15876519,6026183,1.87,52,932435,0,1,3,Medium
NEWCO_2726,3,Manufacturing,4,4518683,21.74043996,38,NA,NA,NA,1852058,42239671,21294894,1.01,98,766746,0,2,1,Medium
NEWCO_2727,3,Retail,3,8242626,23.88086315,24,NA,NA,NA,2957462,26760907,4401157,1.3,87,893809,0,1,5,Low
NEWCO_2728,0,Manufacturing,4,2526494,5.62476757,12,NA,NA,NA,3214960,4639118,29528736,0.13,97,350344,0,4,2,Medium
NEWCO_2729,1,Retail,3,2619116,10.00366752,25,NA,NA,NA,950047,43511416,3206524,2.89,65,789697,0,2,3,Medium
NEWCO_2730,0,Fintech,7,5496912,28.10763985,28,NA,NA,NA,1000545,34456000,16608969,0.55,89,741004,0,5,2,Medium
NEWCO_2731,2,Healthcare,2,3555922,21.95279383,16,NA,NA,NA,2685103,21077141,19099235,2.69,66,772356,0,1,4,Medium
NEWCO_2732,0,Healthcare,2,6843220,11.30766258,48,NA,NA,NA,1642473,48979623,10786030,2.32,78,546465,0,5,3,Low
NEWCO_2733,3,Fintech,7,8802205,7.554231269,37,NA,NA,NA,172256,31735267,19233463,1.7,97,193601,0,2,1,Medium
NEWCO_2734,3,Manufacturing,4,3957550,28.47590864,34,NA,NA,NA,1571265,36381354,22341698,1.03,91,497089,0,0,5,Medium
NEWCO_2735,0,AI Startups,8,862850,22.62908843,7,NA,NA,NA,1378471,27290147,24129949,1.03,70,890899,0,4,4,Medium
NEWCO_2736,3,AI Startups,8,9490359,21.25353439,15,NA,NA,NA,2659632,13469335,28910231,2.66,61,657792,0,1,5,Medium
NEWCO_2737,0,Healthcare,2,2319919,11.31982621,43,NA,NA,NA,1745990,47611150,15105232,0.44,56,50271,0,0,5,Medium
NEWCO_2738,3,Fintech,7,5954780,20.36069355,5,NA,NA,NA,3091463,41006169,13114204,2.11,75,465238,0,4,2,Medium
NEWCO_2739,1,AI Startups,8,6577778,11.20178517,38,NA,NA,NA,4143648,41358476,2744423,2.24,51,107997,0,2,3,Medium
NEWCO_2740,3,Healthcare,2,3906789,29.64739564,21,NA,NA,NA,3582186,46224021,16485434,2.98,52,496976,0,0,4,Medium
NEWCO_2741,1,Healthcare,2,5160075,12.26010799,25,NA,NA,NA,2980206,44192555,26207936,2.45,73,358479,0,5,1,Low
NEWCO_2742,0,Retail,3,4770975,20.92511251,39,NA,NA,NA,1628984,48657337,4636072,0.77,88,516041,0,3,3,Medium
NEWCO_2743,1,AI Startups,8,7937287,16.39682718,28,NA,NA,NA,377966,37032584,27315979,1.45,88,447236,0,4,3,Medium
NEWCO_2744,3,Retail,3,8271106,8.150309159,49,NA,NA,NA,2425723,4446993,19312763,2.03,65,433869,0,3,2,Medium
NEWCO_2745,0,IT Services,5,9793738,26.16628743,10,NA,NA,NA,3308396,3290629,4709569,1.38,88,750652,0,3,4,Medium
NEWCO_2746,3,Healthcare,2,5349853,27.79176899,11,NA,NA,NA,655575,34547367,13584413,1.02,61,897638,0,4,4,Low
NEWCO_2747,1,Fintech,7,5123817,20.1071989,25,NA,NA,NA,3780344,41032356,16941407,0.86,55,851299,0,5,1,Medium
NEWCO_2748,0,AI Startups,8,6596296,14.12583655,8,NA,NA,NA,2978832,35619315,16634264,1.13,60,145757,0,4,1,Medium
NEWCO_2749,2,AI Startups,8,1732657,25.28560383,6,NA,NA,NA,2899682,3874334,27076265,0.95,82,374347,0,0,4,Medium
NEWCO_2750,2,Manufacturing,4,5824869,15.28489798,13,NA,NA,NA,393566,41650848,22111825,1.79,74,372721,0,3,1,Low
NEWCO_2751,2,Manufacturing,4,1554069,12.48334647,15,NA,NA,NA,869645,43544859,3210521,0.97,91,231975,0,0,1,High
NEWCO_2752,2,Healthcare,2,2062176,28.40590705,16,NA,NA,NA,2962761,16884324,10534851,1,63,636177,0,2,3,Medium
NEWCO_2753,3,AI Startups,8,7673561,23.95385072,9,NA,NA,NA,791957,15540936,24769002,2.1,73,523669,0,5,3,Medium
NEWCO_2754,3,Manufacturing,4,4064825,14.06863134,33,NA,NA,NA,4015526,37344264,6115921,2.75,97,196636,0,0,2,Medium
NEWCO_2755,0,Healthcare,2,8844366,28.7928579,41,NA,NA,NA,1922715,19818943,13783129,2.14,61,902334,0,5,1,Low
NEWCO_2756,0,Healthcare,2,6688666,27.31075341,25,NA,NA,NA,2938528,45523846,3371632,2.55,93,944070,0,5,5,Low
NEWCO_2757,3,AI Startups,8,6540423,25.75071848,49,NA,NA,NA,3781643,35599295,7375095,0.36,99,370898,0,1,3,Medium
NEWCO_2758,2,Fintech,7,9000475,8.230343196,32,NA,NA,NA,1566028,11582776,3031818,1.98,69,150889,0,4,3,Medium
NEWCO_2759,1,Retail,3,2466360,9.382757186,20,NA,NA,NA,1021780,23064724,24713297,2,55,354091,0,0,5,Medium
NEWCO_2760,1,IT Services,5,1455672,15.5959184,14,NA,NA,NA,2343412,39759149,11889999,0.31,90,864178,0,4,2,Medium
NEWCO_2761,1,AI Startups,8,9939794,28.27408193,48,NA,NA,NA,3079644,9229375,20873215,2.89,73,562457,0,0,5,Medium
NEWCO_2762,0,Retail,3,939066,17.18047188,38,NA,NA,NA,4888492,4474980,18357879,1.79,97,369626,0,5,1,Medium
NEWCO_2763,0,Healthcare,2,4075855,7.650672716,23,NA,NA,NA,4201500,6745945,20311304,2.39,57,944735,0,5,1,Medium
NEWCO_2764,2,Fintech,7,7708201,22.58376433,19,NA,NA,NA,3445535,25736228,11316810,2.88,63,634747,0,2,4,Medium
NEWCO_2765,0,IT Services,5,2898925,21.96424723,29,NA,NA,NA,1807940,2592708,12760726,0.55,85,341541,0,2,3,Medium
NEWCO_2766,3,IT Services,5,7578212,16.43444038,10,NA,NA,NA,2466954,7089787,27043088,1.6,81,179091,0,0,1,Medium
NEWCO_2767,2,Fintech,7,7643566,10.47627043,22,NA,NA,NA,4755321,15815146,18914417,1.11,72,906289,0,5,4,Medium
NEWCO_2768,3,Retail,3,8530846,25.93216937,11,NA,NA,NA,4498012,46935232,27956357,1.19,58,242544,0,2,2,Low
NEWCO_2769,0,Fintech,7,6472859,24.4106582,10,NA,NA,NA,4442973,4815289,10931529,1.03,77,828763,0,3,1,Medium
NEWCO_2770,3,Healthcare,2,559934,22.23196976,42,NA,NA,NA,889138,11283846,18377125,1.02,58,650164,0,4,3,High
NEWCO_2771,0,Healthcare,2,8080964,6.050586959,35,NA,NA,NA,1399553,17587626,18445193,1.17,75,234968,0,2,3,Low
NEWCO_2772,2,Retail,3,2657601,15.80592233,46,NA,NA,NA,4499443,33939340,4761597,0.92,77,343494,0,0,1,Medium
NEWCO_2773,1,Fintech,7,8430737,11.14818938,50,NA,NA,NA,377880,41854761,3068866,2.07,77,406805,0,3,4,Medium
NEWCO_2774,2,AI Startups,8,6898762,29.18896502,35,NA,NA,NA,1640837,6255413,17124589,1.26,90,205508,0,0,2,Medium
NEWCO_2775,0,Manufacturing,4,3835752,9.642707547,15,NA,NA,NA,2151208,13793371,29854426,1.65,100,566458,0,3,5,Medium
NEWCO_2776,3,Healthcare,2,5288246,18.79899665,16,NA,NA,NA,4200085,33247036,15919409,0.61,59,429240,0,5,2,Low
NEWCO_2777,0,Manufacturing,4,7883171,8.032198925,30,NA,NA,NA,4463933,16541312,2153883,1.71,72,436033,0,5,5,Low
NEWCO_2778,0,Healthcare,2,3796264,28.37528541,11,NA,NA,NA,632307,33790949,17273255,1.47,66,527872,0,4,4,Medium
NEWCO_2779,0,Manufacturing,4,1848698,21.03132288,38,NA,NA,NA,4657939,13568918,24548301,2.11,88,405277,0,3,2,Medium
NEWCO_2780,0,IT Services,5,2603857,28.4929711,6,NA,NA,NA,4696988,16724308,14326554,0.68,61,223527,0,2,4,Medium
NEWCO_2781,2,AI Startups,8,4218404,22.34751653,11,NA,NA,NA,2163062,11487685,10687300,0.8,93,741733,0,3,4,Medium
NEWCO_2782,1,Fintech,7,5074485,9.691999603,23,NA,NA,NA,1711494,17948187,23251787,2.43,97,130196,0,3,4,Medium
NEWCO_2783,3,Retail,3,3275495,6.888298533,8,NA,NA,NA,161140,20158912,7104114,1.52,76,624185,0,3,4,Medium
NEWCO_2784,2,IT Services,5,7626279,26.20917296,18,NA,NA,NA,561154,23334580,8434391,1.87,83,970056,0,0,2,Medium
NEWCO_2785,0,AI Startups,8,4523921,10.80220201,50,NA,NA,NA,4428623,34272126,3568740,1.16,78,662862,0,2,4,Medium
NEWCO_2786,0,Healthcare,2,4841295,27.13143009,14,NA,NA,NA,681891,22942001,18397350,2.52,64,541328,0,3,3,Medium
NEWCO_2787,0,Healthcare,2,8337846,9.727484266,48,NA,NA,NA,4574374,45789257,3180463,2.92,76,269487,0,5,4,Low
NEWCO_2788,3,Retail,3,5019867,21.09249313,44,NA,NA,NA,2768932,14376211,17422625,0.93,83,440534,0,5,1,Low
NEWCO_2789,0,Fintech,7,8995625,15.78152674,39,NA,NA,NA,229109,28766804,10886207,2.58,72,270157,0,2,1,Medium
NEWCO_2790,0,AI Startups,8,9290167,27.06462552,11,NA,NA,NA,3111779,33787994,13419844,2.04,95,176823,0,4,5,Medium
NEWCO_2791,3,IT Services,5,7471226,15.40044643,32,NA,NA,NA,2683615,41345954,17842172,0.98,88,342418,0,4,4,Medium
NEWCO_2792,2,AI Startups,8,3256862,17.3182071,29,NA,NA,NA,1351718,33490791,11929180,0.83,73,544447,0,1,4,Medium
NEWCO_2793,2,Retail,3,7368719,28.78630531,44,NA,NA,NA,3895242,22408267,29154954,0.94,57,139244,0,5,1,Low
NEWCO_2794,1,Healthcare,2,4585151,26.05883751,41,NA,NA,NA,2246798,42139146,2159018,2.34,100,191631,0,5,4,Medium
NEWCO_2795,2,Healthcare,2,1743178,24.73769411,41,NA,NA,NA,3988996,21122229,22716157,2.62,77,264827,0,2,4,Medium
NEWCO_2796,1,Manufacturing,4,8284197,7.6414162,30,NA,NA,NA,1282909,47292997,17589217,1.21,90,350009,0,2,3,Low
NEWCO_2797,2,Fintech,7,9293047,15.86442844,47,NA,NA,NA,4323974,5396449,26979844,1.43,51,255167,0,1,5,Medium
NEWCO_2798,3,IT Services,5,1816251,23.35738312,37,NA,NA,NA,428315,43831976,3008537,1.42,71,324392,0,2,4,High
NEWCO_2799,2,Healthcare,2,5921874,20.74685083,47,NA,NA,NA,214077,40426379,4288414,1.25,69,710229,0,3,1,Low
NEWCO_2800,2,AI Startups,8,5158596,6.062803703,15,NA,NA,NA,1572680,34016627,22521296,1.83,80,405837,0,1,4,Medium
NEWCO_2801,1,Manufacturing,4,4067848,8.62578107,21,NA,NA,NA,1311455,16269484,9235446,0.7,89,621748,0,5,1,Medium
NEWCO_2802,2,Manufacturing,4,6880194,18.28858788,29,NA,NA,NA,3659296,13885981,15243911,2.15,78,181275,0,0,1,Low
NEWCO_2803,0,Manufacturing,4,8911012,16.43835692,36,NA,NA,NA,3586712,33453540,14995633,2.49,54,357739,0,4,2,Low
NEWCO_2804,2,AI Startups,8,9535099,26.82168567,49,NA,NA,NA,4768388,23208282,27843683,0.53,88,675683,0,2,5,Medium
NEWCO_2805,1,Fintech,7,9583548,9.562524863,21,NA,NA,NA,1507270,2531537,7076908,1.26,79,975760,0,0,2,Medium
NEWCO_2806,2,Healthcare,2,7384045,5.273080955,41,NA,NA,NA,3110282,22312077,10660801,0.91,93,368940,0,0,1,Low
NEWCO_2807,0,Manufacturing,4,6354955,5.016460499,31,NA,NA,NA,3451146,4713790,28200624,2.04,55,634292,0,1,1,Medium
NEWCO_2808,0,IT Services,5,2702026,13.58646175,13,NA,NA,NA,596845,1708042,1493234,2.9,52,554470,0,5,1,Medium
NEWCO_2809,0,IT Services,5,6783926,15.75125661,50,NA,NA,NA,646701,46287397,25484199,0.75,65,469682,0,0,2,Medium
NEWCO_2810,1,Fintech,7,8244330,13.44117258,39,NA,NA,NA,333773,31265652,29652956,2.08,73,732780,0,3,2,Medium
NEWCO_2811,3,AI Startups,8,7083075,23.60402463,14,NA,NA,NA,4845509,41554549,18029546,1.45,85,353956,0,3,1,Medium
NEWCO_2812,1,Manufacturing,4,3286718,5.5527436,21,NA,NA,NA,4940815,17594184,27485933,0.32,57,392106,0,1,2,Medium
NEWCO_2813,2,Fintech,7,8589435,26.30454767,15,NA,NA,NA,626038,11655596,26407733,0.64,53,821665,0,5,2,Medium
NEWCO_2814,2,AI Startups,8,7978727,10.7510678,19,NA,NA,NA,1478724,17317668,21881131,1.85,95,544520,0,0,1,Medium
NEWCO_2815,1,Manufacturing,4,1760639,26.29592455,25,NA,NA,NA,4146252,1288579,14629949,1.57,52,412468,0,0,5,Medium
NEWCO_2816,0,Fintech,7,4647266,24.12281519,31,NA,NA,NA,1501959,22513096,25409629,2.85,53,236689,0,0,1,Medium
NEWCO_2817,0,Healthcare,2,8694452,27.99174676,8,NA,NA,NA,2424187,28521294,10742367,1.07,53,370270,0,4,1,Low
NEWCO_2818,3,Fintech,7,7766338,6.860569926,41,NA,NA,NA,2202537,30431379,18500627,1.47,91,760931,0,3,2,Medium
NEWCO_2819,3,Healthcare,2,2227461,17.26625039,7,NA,NA,NA,789277,36032754,20790775,1.84,88,311051,0,5,5,Medium
NEWCO_2820,1,Healthcare,2,2770125,15.70105097,29,NA,NA,NA,2839313,6957201,24379742,2.2,83,211397,0,0,4,Medium
NEWCO_2821,2,AI Startups,8,9673282,20.54185016,49,NA,NA,NA,236443,42836806,11452031,2.03,58,759477,0,3,2,Medium
NEWCO_2822,1,Healthcare,2,2245414,23.86895314,21,NA,NA,NA,898458,9526433,21668071,0.2,51,373880,0,4,3,Medium
NEWCO_2823,3,Healthcare,2,8605554,6.729199805,50,NA,NA,NA,3474790,36055161,4690832,1.33,52,337773,0,5,5,Low
NEWCO_2824,2,IT Services,5,6167381,18.47378405,16,NA,NA,NA,4306642,18212567,16773371,2.32,71,400411,0,2,4,Medium
NEWCO_2825,3,Manufacturing,4,8286356,18.30555239,38,NA,NA,NA,4605460,44101377,12872241,2.01,62,952264,0,4,3,Low
NEWCO_2826,2,Retail,3,2570314,22.50272452,30,NA,NA,NA,1722721,45626070,8265797,1.8,50,173563,0,3,4,Medium
NEWCO_2827,3,AI Startups,8,4406045,26.17802493,14,NA,NA,NA,2143627,14397213,16214133,0.59,82,363493,0,2,1,Medium
NEWCO_2828,3,Manufacturing,4,4781390,11.67012435,43,NA,NA,NA,1884945,42566443,22956385,0.96,82,320575,0,3,2,Medium
NEWCO_2829,1,Healthcare,2,4437432,10.63647672,40,NA,NA,NA,599947,38239020,29778257,1.81,58,956122,0,3,5,Medium
NEWCO_2830,3,Retail,3,9647178,7.804046335,44,NA,NA,NA,2161908,6586584,1145100,1.37,97,400283,0,5,2,Medium
NEWCO_2831,1,Retail,3,956403,13.77894015,22,NA,NA,NA,2804034,3111606,2886926,2.91,88,125661,0,3,1,Medium
NEWCO_2832,1,IT Services,5,3410285,14.02199304,47,NA,NA,NA,1371208,21700899,13697592,2.88,92,845025,0,2,4,Medium
NEWCO_2833,3,Healthcare,2,9064717,6.357081638,27,NA,NA,NA,2030694,34064300,26895209,2.22,61,42935,0,1,4,Low
NEWCO_2834,2,Manufacturing,4,8575421,6.931597507,9,NA,NA,NA,1283356,44039622,28264348,1.98,61,59359,0,5,2,Low
NEWCO_2835,3,Healthcare,2,9081575,7.246507512,38,NA,NA,NA,3711624,45964058,11641619,0.87,53,126055,0,1,5,Low
NEWCO_2836,3,IT Services,5,5171505,8.028033199,40,NA,NA,NA,2224681,8616948,6597476,0.12,83,554343,0,2,3,Medium
NEWCO_2837,3,Manufacturing,4,2266855,7.698172472,30,NA,NA,NA,3713223,12921149,25764367,0.23,65,646312,0,0,2,Medium
NEWCO_2838,0,Healthcare,2,3222862,10.57873278,20,NA,NA,NA,3833343,46207818,15284481,2.13,62,753923,0,4,5,Medium
NEWCO_2839,1,IT Services,5,1789699,22.67153522,5,NA,NA,NA,1049345,18023909,19011251,2.02,87,437260,0,5,1,Medium
NEWCO_2840,0,IT Services,5,4043822,13.0050084,37,NA,NA,NA,4871521,11455919,9229339,1.43,54,371986,0,4,3,Medium
NEWCO_2841,3,AI Startups,8,5210236,23.42968598,42,NA,NA,NA,2550138,27585022,17558478,0.91,76,355019,0,0,4,Medium
NEWCO_2842,2,Healthcare,2,4766071,20.61497898,31,NA,NA,NA,2372009,26404782,12462846,2.06,70,956199,0,0,5,Medium
NEWCO_2843,1,IT Services,5,9881180,20.23021841,47,NA,NA,NA,4222479,46647268,29303388,1.39,82,100678,0,2,4,Medium
NEWCO_2844,3,Fintech,7,4705884,6.110908516,40,NA,NA,NA,4402940,31725925,7850366,1.2,72,976675,0,1,4,Medium
NEWCO_2845,3,Fintech,7,3450807,26.01319603,42,NA,NA,NA,705121,36349277,7602438,0.97,78,477746,0,5,5,Medium
NEWCO_2846,1,IT Services,5,9884197,27.5837775,20,NA,NA,NA,1207709,48200091,21424461,2.45,79,522681,0,1,1,Medium
NEWCO_2847,2,AI Startups,8,2949254,21.23546671,21,NA,NA,NA,3554514,23664424,16319401,2.42,97,217199,0,0,3,Medium
NEWCO_2848,3,IT Services,5,1573217,27.377635,34,NA,NA,NA,1710145,3598851,23229377,1.06,62,537874,0,4,5,Medium
NEWCO_2849,2,Manufacturing,4,8322058,12.75809435,21,NA,NA,NA,692587,3326106,2983099,2.56,97,905646,0,4,2,Medium
